TABLESPACE_NAME,SIZE_GB,USED_GB,USED_PERCENT,COLLECTION_TIME,THRESHOLD
AUDIT_DATA,209715100,6400,0,05-03-2025 15:20,80
TEMP,125829060,18176,0,05-03-2025 15:20,80
TOOLS,88080342,8232,0,05-03-2025 15:20,80
USERS,4194302,2832,0,05-03-2025 15:20,80
WORK,12582906,384,0,05-03-2025 15:20,80
MONDB_H,16777208,2440,0,05-03-2025 15:20,80
XDB,12582906,384,0,05-03-2025 15:20,80
SYSAUX,8388604,4956958,59,05-03-2025 16:20,80
SYSTEM,12582906,2788024,22,05-03-2025 16:20,75
PERF_TBS,83886040,1764736,2,05-03-2025 16:20,80
UNDOTBS1,41943020,387464,1,05-03-2025 16:20,80
AUDIT_DATA,209715100,6400,0,05-03-2025 16:20,80
TEMP,125829060,18688,0,05-03-2025 16:20,80
TOOLS,88080342,8232,0,05-03-2025 16:20,80
USERS,4194302,2832,0,05-03-2025 16:20,80
WORK,12582906,384,0,05-03-2025 16:20,80
MONDB_H,16777208,2440,0,05-03-2025 16:20,80
XDB,12582906,384,0,05-03-2025 16:20,80
SYSAUX,8388604,4957422,59,05-03-2025 17:20,80
SYSTEM,12582906,2788024,22,05-03-2025 17:20,75
PERF_TBS,83886040,1764736,2,05-03-2025 17:20,80
UNDOTBS1,41943020,409096,1,05-03-2025 17:20,80
AUDIT_DATA,209715100,6400,0,05-03-2025 17:20,80
TEMP,125829060,19200,0,05-03-2025 17:20,80
TOOLS,88080342,8232,0,05-03-2025 17:20,80
USERS,4194302,2832,0,05-03-2025 17:20,80
WORK,12582906,384,0,05-03-2025 17:20,80
MONDB_H,16777208,2440,0,05-03-2025 17:20,80
XDB,12582906,384,0,05-03-2025 17:20,80
SYSAUX,8388604,4957606,59,05-03-2025 18:20,80
SYSTEM,12582906,2788024,22,05-03-2025 18:20,75
PERF_TBS,83886040,1764736,2,05-03-2025 18:20,80
UNDOTBS1,41943020,258432,1,05-03-2025 18:20,80
AUDIT_DATA,209715100,6400,0,05-03-2025 18:20,80
TEMP,125829060,19328,0,05-03-2025 18:20,80
TOOLS,88080342,8232,0,05-03-2025 18:20,80
USERS,4194302,2832,0,05-03-2025 18:20,80
WORK,12582906,384,0,05-03-2025 18:20,80
MONDB_H,16777208,2440,0,05-03-2025 18:20,80
XDB,12582906,384,0,05-03-2025 18:20,80
SYSAUX,8388604,4958246,59,05-03-2025 19:20,80
SYSTEM,12582906,2788024,22,05-03-2025 19:20,75
PERF_TBS,83886040,1764736,2,05-03-2025 19:20,80
UNDOTBS1,41943020,599312,1,05-03-2025 19:20,80
AUDIT_DATA,209715100,6400,0,05-03-2025 19:20,80
TEMP,125829060,19584,0,05-03-2025 19:20,80
TOOLS,88080342,8232,0,05-03-2025 19:20,80
USERS,4194302,2832,0,05-03-2025 19:20,80
WORK,12582906,384,0,05-03-2025 19:20,80
MONDB_H,16777208,2440,0,05-03-2025 19:20,80
XDB,12582906,384,0,05-03-2025 19:20,80
SYSAUX,8388604,4961414,59,06-03-2025 02:20,80
SYSTEM,12582906,2788024,22,06-03-2025 02:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 02:20,80
UNDOTBS1,41943020,371072,1,06-03-2025 02:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 02:20,80
TEMP,125829060,3328,0,06-03-2025 02:20,80
TOOLS,88080342,8232,0,06-03-2025 02:20,80
USERS,4194302,2832,0,06-03-2025 02:20,80
WORK,12582906,384,0,06-03-2025 02:20,80
MONDB_H,16777208,2440,0,06-03-2025 02:20,80
XDB,12582906,384,0,06-03-2025 02:20,80
SYSAUX,8388604,4962262,59,06-03-2025 03:20,80
SYSTEM,12582906,2788024,22,06-03-2025 03:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 03:20,80
UNDOTBS1,41943020,304768,1,06-03-2025 03:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 03:20,80
TEMP,125829060,3968,0,06-03-2025 03:20,80
TOOLS,88080342,8232,0,06-03-2025 03:20,80
USERS,4194302,2832,0,06-03-2025 03:20,80
WORK,12582906,384,0,06-03-2025 03:20,80
MONDB_H,16777208,2440,0,06-03-2025 03:20,80
XDB,12582906,384,0,06-03-2025 03:20,80
SYSAUX,8388604,4960510,59,06-03-2025 04:20,80
SYSTEM,12582906,2788024,22,06-03-2025 04:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 04:20,80
UNDOTBS1,41943020,441728,1,06-03-2025 04:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 04:20,80
TEMP,125829060,5632,0,06-03-2025 04:20,80
TOOLS,88080342,8232,0,06-03-2025 04:20,80
USERS,4194302,2832,0,06-03-2025 04:20,80
WORK,12582906,384,0,06-03-2025 04:20,80
MONDB_H,16777208,2440,0,06-03-2025 04:20,80
XDB,12582906,384,0,06-03-2025 04:20,80
SYSAUX,8388604,4961030,59,06-03-2025 05:20,80
SYSTEM,12582906,2788024,22,06-03-2025 05:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 05:20,80
UNDOTBS1,41943020,467456,1,06-03-2025 05:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 05:20,80
TEMP,125829060,6144,0,06-03-2025 05:20,80
TOOLS,88080342,8232,0,06-03-2025 05:20,80
USERS,4194302,2832,0,06-03-2025 05:20,80
WORK,12582906,384,0,06-03-2025 05:20,80
MONDB_H,16777208,2440,0,06-03-2025 05:20,80
XDB,12582906,384,0,06-03-2025 05:20,80
SYSAUX,8388604,4961726,59,06-03-2025 06:20,80
SYSTEM,12582906,2788024,22,06-03-2025 06:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 06:20,80
UNDOTBS1,41943020,340480,1,06-03-2025 06:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 06:20,80
TEMP,125829060,6272,0,06-03-2025 06:20,80
TOOLS,88080342,8232,0,06-03-2025 06:20,80
USERS,4194302,2832,0,06-03-2025 06:20,80
WORK,12582906,384,0,06-03-2025 06:20,80
MONDB_H,16777208,2440,0,06-03-2025 06:20,80
XDB,12582906,384,0,06-03-2025 06:20,80
SYSAUX,8388604,4961926,59,06-03-2025 07:20,80
SYSTEM,12582906,2788024,22,06-03-2025 07:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 07:20,80
UNDOTBS1,41943020,333440,1,06-03-2025 07:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 07:20,80
TEMP,125829060,181120,0,06-03-2025 07:20,80
TOOLS,88080342,8232,0,06-03-2025 07:20,80
USERS,4194302,2832,0,06-03-2025 07:20,80
WORK,12582906,384,0,06-03-2025 07:20,80
MONDB_H,16777208,2440,0,06-03-2025 07:20,80
XDB,12582906,384,0,06-03-2025 07:20,80
SYSAUX,8388604,4962334,59,06-03-2025 08:20,80
SYSTEM,12582906,2788024,22,06-03-2025 08:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 08:20,80
UNDOTBS1,41943020,378496,1,06-03-2025 08:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 08:20,80
TEMP,125829060,9344,0,06-03-2025 08:20,80
TOOLS,88080342,8232,0,06-03-2025 08:20,80
USERS,4194302,2832,0,06-03-2025 08:20,80
WORK,12582906,384,0,06-03-2025 08:20,80
MONDB_H,16777208,2440,0,06-03-2025 08:20,80
XDB,12582906,384,0,06-03-2025 08:20,80
SYSAUX,8388604,4963190,59,06-03-2025 09:20,80
SYSTEM,12582906,2788024,22,06-03-2025 09:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 09:20,80
UNDOTBS1,41943020,390024,1,06-03-2025 09:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 09:20,80
TEMP,125829060,12928,0,06-03-2025 09:20,80
TOOLS,88080342,8232,0,06-03-2025 09:20,80
USERS,4194302,2832,0,06-03-2025 09:20,80
WORK,12582906,384,0,06-03-2025 09:20,80
MONDB_H,16777208,2440,0,06-03-2025 09:20,80
XDB,12582906,384,0,06-03-2025 09:20,80
SYSAUX,8388604,4962678,59,06-03-2025 10:20,80
SYSTEM,12582906,2788024,22,06-03-2025 10:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 10:20,80
UNDOTBS1,41943020,370560,1,06-03-2025 10:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 10:20,80
TEMP,125829060,13824,0,06-03-2025 10:20,80
TOOLS,88080342,8232,0,06-03-2025 10:20,80
USERS,4194302,2832,0,06-03-2025 10:20,80
WORK,12582906,384,0,06-03-2025 10:20,80
MONDB_H,16777208,2440,0,06-03-2025 10:20,80
XDB,12582906,384,0,06-03-2025 10:20,80
SYSAUX,8388604,4963374,59,06-03-2025 11:20,80
SYSTEM,12582906,2788024,22,06-03-2025 11:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 11:20,80
UNDOTBS1,41943020,466448,1,06-03-2025 11:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 11:20,80
TEMP,125829060,14720,0,06-03-2025 11:20,80
TOOLS,88080342,8232,0,06-03-2025 11:20,80
USERS,4194302,2832,0,06-03-2025 11:20,80
WORK,12582906,384,0,06-03-2025 11:20,80
MONDB_H,16777208,2440,0,06-03-2025 11:20,80
XDB,12582906,384,0,06-03-2025 11:20,80
SYSAUX,8388604,4963926,59,06-03-2025 12:20,80
SYSTEM,12582906,2788024,22,06-03-2025 12:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 12:20,80
UNDOTBS1,41943020,577560,1,06-03-2025 12:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 12:20,80
TEMP,125829060,14976,0,06-03-2025 12:20,80
TOOLS,88080342,8232,0,06-03-2025 12:20,80
USERS,4194302,2832,0,06-03-2025 12:20,80
WORK,12582906,384,0,06-03-2025 12:20,80
MONDB_H,16777208,2440,0,06-03-2025 12:20,80
XDB,12582906,384,0,06-03-2025 12:20,80
SYSAUX,8388604,4965526,59,06-03-2025 13:20,80
SYSTEM,12582906,2788024,22,06-03-2025 13:20,75
UNDOTBS1,41943020,2492952,6,06-03-2025 13:20,80
PERF_TBS,83886040,1764736,2,06-03-2025 13:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 13:20,80
TEMP,125829060,15744,0,06-03-2025 13:20,80
TOOLS,88080342,8232,0,06-03-2025 13:20,80
USERS,4194302,2832,0,06-03-2025 13:20,80
WORK,12582906,384,0,06-03-2025 13:20,80
MONDB_H,16777208,2440,0,06-03-2025 13:20,80
XDB,12582906,384,0,06-03-2025 13:20,80
SYSAUX,8388604,4966350,59,06-03-2025 14:20,80
SYSTEM,12582906,2788024,22,06-03-2025 14:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 14:20,80
UNDOTBS1,41943020,646792,2,06-03-2025 14:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 14:20,80
TEMP,125829060,16256,0,06-03-2025 14:20,80
TOOLS,88080342,8232,0,06-03-2025 14:20,80
USERS,4194302,2832,0,06-03-2025 14:20,80
WORK,12582906,384,0,06-03-2025 14:20,80
MONDB_H,16777208,2440,0,06-03-2025 14:20,80
XDB,12582906,384,0,06-03-2025 14:20,80
SYSAUX,8388604,4966662,59,06-03-2025 15:20,80
SYSTEM,12582906,2788024,22,06-03-2025 15:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 15:20,80
UNDOTBS1,41943020,481288,1,06-03-2025 15:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 15:20,80
TEMP,125829060,16896,0,06-03-2025 15:20,80
TOOLS,88080342,8232,0,06-03-2025 15:20,80
USERS,4194302,2832,0,06-03-2025 15:20,80
WORK,12582906,384,0,06-03-2025 15:20,80
MONDB_H,16777208,2440,0,06-03-2025 15:20,80
XDB,12582906,384,0,06-03-2025 15:20,80
SYSAUX,8388604,4966934,59,06-03-2025 16:20,80
SYSTEM,12582906,2788024,22,06-03-2025 16:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 16:20,80
UNDOTBS1,41943020,460688,1,06-03-2025 16:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 16:20,80
TEMP,125829060,17152,0,06-03-2025 16:20,80
TOOLS,88080342,8232,0,06-03-2025 16:20,80
USERS,4194302,2832,0,06-03-2025 16:20,80
WORK,12582906,384,0,06-03-2025 16:20,80
MONDB_H,16777208,2440,0,06-03-2025 16:20,80
XDB,12582906,384,0,06-03-2025 16:20,80
SYSAUX,8388604,4967134,59,06-03-2025 17:20,80
SYSTEM,12582906,2788024,22,06-03-2025 17:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 17:20,80
UNDOTBS1,41943020,406920,1,06-03-2025 17:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 17:20,80
TEMP,125829060,17152,0,06-03-2025 17:20,80
TOOLS,88080342,8232,0,06-03-2025 17:20,80
USERS,4194302,2832,0,06-03-2025 17:20,80
WORK,12582906,384,0,06-03-2025 17:20,80
MONDB_H,16777208,2440,0,06-03-2025 17:20,80
XDB,12582906,384,0,06-03-2025 17:20,80
SYSAUX,8388604,4968310,59,06-03-2025 18:20,80
SYSTEM,12582906,2788024,22,06-03-2025 18:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 18:20,80
UNDOTBS1,41943020,315528,1,06-03-2025 18:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 18:20,80
TEMP,125829060,16768,0,06-03-2025 18:20,80
TOOLS,88080342,8232,0,06-03-2025 18:20,80
USERS,4194302,2832,0,06-03-2025 18:20,80
WORK,12582906,384,0,06-03-2025 18:20,80
MONDB_H,16777208,2440,0,06-03-2025 18:20,80
XDB,12582906,384,0,06-03-2025 18:20,80
SYSAUX,8388604,4968846,59,06-03-2025 19:20,80
SYSTEM,12582906,2788024,22,06-03-2025 19:20,75
PERF_TBS,83886040,1764736,2,06-03-2025 19:20,80
UNDOTBS1,41943020,569880,1,06-03-2025 19:20,80
AUDIT_DATA,209715100,6400,0,06-03-2025 19:20,80
TEMP,125829060,16768,0,06-03-2025 19:20,80
TOOLS,88080342,8232,0,06-03-2025 19:20,80
USERS,4194302,2832,0,06-03-2025 19:20,80
WORK,12582906,384,0,06-03-2025 19:20,80
MONDB_H,16777208,2440,0,06-03-2025 19:20,80
XDB,12582906,384,0,06-03-2025 19:20,80
SYSAUX,8388604,4973134,59,07-03-2025 02:20,80
SYSTEM,12582906,2788024,22,07-03-2025 02:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 02:20,80
UNDOTBS1,41943020,413960,1,07-03-2025 02:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 02:20,80
TEMP,125829060,3584,0,07-03-2025 02:20,80
TOOLS,88080342,8232,0,07-03-2025 02:20,80
USERS,4194302,2832,0,07-03-2025 02:20,80
WORK,12582906,384,0,07-03-2025 02:20,80
MONDB_H,16777208,2440,0,07-03-2025 02:20,80
XDB,12582906,384,0,07-03-2025 02:20,80
SYSAUX,8388604,4973438,59,07-03-2025 03:20,80
SYSTEM,12582906,2788024,22,07-03-2025 03:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 03:20,80
UNDOTBS1,41943020,318080,1,07-03-2025 03:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 03:20,80
TEMP,125829060,4608,0,07-03-2025 03:20,80
TOOLS,88080342,8232,0,07-03-2025 03:20,80
USERS,4194302,2832,0,07-03-2025 03:20,80
WORK,12582906,384,0,07-03-2025 03:20,80
MONDB_H,16777208,2440,0,07-03-2025 03:20,80
XDB,12582906,384,0,07-03-2025 03:20,80
SYSAUX,8388604,4972462,59,07-03-2025 04:20,80
SYSTEM,12582906,2788024,22,07-03-2025 04:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 04:20,80
UNDOTBS1,41943020,370568,1,07-03-2025 04:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 04:20,80
TEMP,125829060,6528,0,07-03-2025 04:20,80
TOOLS,88080342,8232,0,07-03-2025 04:20,80
USERS,4194302,2832,0,07-03-2025 04:20,80
WORK,12582906,384,0,07-03-2025 04:20,80
MONDB_H,16777208,2440,0,07-03-2025 04:20,80
XDB,12582906,384,0,07-03-2025 04:20,80
SYSAUX,8388604,4912958,59,07-03-2025 05:20,80
SYSTEM,12582906,2788024,22,07-03-2025 05:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 05:20,80
UNDOTBS1,41943020,409104,1,07-03-2025 05:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 05:20,80
TEMP,125829060,6656,0,07-03-2025 05:20,80
TOOLS,88080342,8232,0,07-03-2025 05:20,80
USERS,4194302,2832,0,07-03-2025 05:20,80
WORK,12582906,384,0,07-03-2025 05:20,80
MONDB_H,16777208,2440,0,07-03-2025 05:20,80
XDB,12582906,384,0,07-03-2025 05:20,80
SYSAUX,8388604,4913790,59,07-03-2025 06:20,80
SYSTEM,12582906,2788024,22,07-03-2025 06:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 06:20,80
UNDOTBS1,41943020,417824,1,07-03-2025 06:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 06:20,80
TEMP,125829060,6784,0,07-03-2025 06:20,80
TOOLS,88080342,8232,0,07-03-2025 06:20,80
USERS,4194302,2832,0,07-03-2025 06:20,80
WORK,12582906,384,0,07-03-2025 06:20,80
MONDB_H,16777208,2440,0,07-03-2025 06:20,80
XDB,12582906,384,0,07-03-2025 06:20,80
SYSAUX,8388604,4913838,59,07-03-2025 07:20,80
SYSTEM,12582906,2788024,22,07-03-2025 07:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 07:20,80
UNDOTBS1,41943020,492312,1,07-03-2025 07:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 07:20,80
TEMP,125829060,177280,0,07-03-2025 07:20,80
TOOLS,88080342,8232,0,07-03-2025 07:20,80
USERS,4194302,2832,0,07-03-2025 07:20,80
WORK,12582906,384,0,07-03-2025 07:20,80
MONDB_H,16777208,2440,0,07-03-2025 07:20,80
XDB,12582906,384,0,07-03-2025 07:20,80
SYSAUX,8388604,4914750,59,07-03-2025 08:20,80
SYSTEM,12582906,2788024,22,07-03-2025 08:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 08:20,80
UNDOTBS1,41943020,277632,1,07-03-2025 08:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 08:20,80
TEMP,125829060,8192,0,07-03-2025 08:20,80
TOOLS,88080342,8232,0,07-03-2025 08:20,80
USERS,4194302,2832,0,07-03-2025 08:20,80
WORK,12582906,384,0,07-03-2025 08:20,80
MONDB_H,16777208,2440,0,07-03-2025 08:20,80
XDB,12582906,384,0,07-03-2025 08:20,80
SYSAUX,8388604,4915062,59,07-03-2025 09:20,80
SYSTEM,12582906,2788024,22,07-03-2025 09:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 09:20,80
UNDOTBS1,41943020,339080,1,07-03-2025 09:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 09:20,80
TEMP,125829060,9856,0,07-03-2025 09:20,80
TOOLS,88080342,8232,0,07-03-2025 09:20,80
USERS,4194302,2832,0,07-03-2025 09:20,80
WORK,12582906,384,0,07-03-2025 09:20,80
MONDB_H,16777208,2440,0,07-03-2025 09:20,80
XDB,12582906,384,0,07-03-2025 09:20,80
SYSAUX,8388604,4914126,59,07-03-2025 10:20,80
SYSTEM,12582906,2788024,22,07-03-2025 10:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 10:20,80
UNDOTBS1,41943020,424448,1,07-03-2025 10:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 10:20,80
TEMP,125829060,11392,0,07-03-2025 10:20,80
TOOLS,88080342,8232,0,07-03-2025 10:20,80
USERS,4194302,2832,0,07-03-2025 10:20,80
WORK,12582906,384,0,07-03-2025 10:20,80
MONDB_H,16777208,2440,0,07-03-2025 10:20,80
XDB,12582906,384,0,07-03-2025 10:20,80
SYSAUX,8388604,4914694,59,07-03-2025 11:20,80
SYSTEM,12582906,2788024,22,07-03-2025 11:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 11:20,80
UNDOTBS1,41943020,382464,1,07-03-2025 11:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 11:20,80
TEMP,125829060,12032,0,07-03-2025 11:20,80
TOOLS,88080342,8232,0,07-03-2025 11:20,80
USERS,4194302,2832,0,07-03-2025 11:20,80
WORK,12582906,384,0,07-03-2025 11:20,80
MONDB_H,16777208,2440,0,07-03-2025 11:20,80
XDB,12582906,384,0,07-03-2025 11:20,80
SYSAUX,8388604,4916382,59,07-03-2025 12:20,80
SYSTEM,12582906,2788024,22,07-03-2025 12:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 12:20,80
UNDOTBS1,41943020,546560,1,07-03-2025 12:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 12:20,80
TEMP,125829060,12544,0,07-03-2025 12:20,80
TOOLS,88080342,8232,0,07-03-2025 12:20,80
USERS,4194302,2832,0,07-03-2025 12:20,80
WORK,12582906,384,0,07-03-2025 12:20,80
MONDB_H,16777208,2440,0,07-03-2025 12:20,80
XDB,12582906,384,0,07-03-2025 12:20,80
SYSAUX,8388604,4917190,59,07-03-2025 13:20,80
SYSTEM,12582906,2788024,22,07-03-2025 13:20,75
UNDOTBS1,41943020,1446920,3,07-03-2025 13:20,80
PERF_TBS,83886040,1764736,2,07-03-2025 13:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 13:20,80
TEMP,125829060,20864,0,07-03-2025 13:20,80
TOOLS,88080342,8232,0,07-03-2025 13:20,80
USERS,4194302,2832,0,07-03-2025 13:20,80
WORK,12582906,384,0,07-03-2025 13:20,80
MONDB_H,16777208,2440,0,07-03-2025 13:20,80
XDB,12582906,384,0,07-03-2025 13:20,80
SYSAUX,8388604,4917598,59,07-03-2025 14:20,80
SYSTEM,12582906,2788024,22,07-03-2025 14:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 14:20,80
UNDOTBS1,41943020,896776,2,07-03-2025 14:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 14:20,80
TEMP,125829060,12672,0,07-03-2025 14:20,80
TOOLS,88080342,8232,0,07-03-2025 14:20,80
USERS,4194302,2832,0,07-03-2025 14:20,80
WORK,12582906,384,0,07-03-2025 14:20,80
MONDB_H,16777208,2440,0,07-03-2025 14:20,80
XDB,12582906,384,0,07-03-2025 14:20,80
SYSAUX,8388604,4917870,59,07-03-2025 15:20,80
SYSTEM,12582906,2788024,22,07-03-2025 15:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 15:20,80
UNDOTBS1,41943020,403848,1,07-03-2025 15:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 15:20,80
TEMP,125829060,13056,0,07-03-2025 15:20,80
TOOLS,88080342,8232,0,07-03-2025 15:20,80
USERS,4194302,2832,0,07-03-2025 15:20,80
WORK,12582906,384,0,07-03-2025 15:20,80
MONDB_H,16777208,2440,0,07-03-2025 15:20,80
XDB,12582906,384,0,07-03-2025 15:20,80
SYSAUX,8388604,4918414,59,07-03-2025 16:20,80
SYSTEM,12582906,2788024,22,07-03-2025 16:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 16:20,80
UNDOTBS1,41943020,468872,1,07-03-2025 16:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 16:20,80
TEMP,125829060,14720,0,07-03-2025 16:20,80
TOOLS,88080342,8232,0,07-03-2025 16:20,80
USERS,4194302,2832,0,07-03-2025 16:20,80
WORK,12582906,384,0,07-03-2025 16:20,80
MONDB_H,16777208,2440,0,07-03-2025 16:20,80
XDB,12582906,384,0,07-03-2025 16:20,80
SYSAUX,8388604,4918678,59,07-03-2025 17:20,80
SYSTEM,12582906,2788024,22,07-03-2025 17:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 17:20,80
UNDOTBS1,41943020,438664,1,07-03-2025 17:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 17:20,80
TEMP,125829060,14848,0,07-03-2025 17:20,80
TOOLS,88080342,8232,0,07-03-2025 17:20,80
USERS,4194302,2832,0,07-03-2025 17:20,80
WORK,12582906,384,0,07-03-2025 17:20,80
MONDB_H,16777208,2440,0,07-03-2025 17:20,80
XDB,12582906,384,0,07-03-2025 17:20,80
SYSAUX,8388604,4920102,59,07-03-2025 18:20,80
SYSTEM,12582906,2788024,22,07-03-2025 18:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 18:20,80
UNDOTBS1,41943020,357640,1,07-03-2025 18:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 18:20,80
TEMP,125829060,15616,0,07-03-2025 18:20,80
TOOLS,88080342,8232,0,07-03-2025 18:20,80
USERS,4194302,2832,0,07-03-2025 18:20,80
WORK,12582906,384,0,07-03-2025 18:20,80
MONDB_H,16777208,2440,0,07-03-2025 18:20,80
XDB,12582906,384,0,07-03-2025 18:20,80
SYSAUX,8388604,4921414,59,07-03-2025 19:20,80
SYSTEM,12582906,2788024,22,07-03-2025 19:20,75
PERF_TBS,83886040,1764736,2,07-03-2025 19:20,80
UNDOTBS1,41943020,537488,1,07-03-2025 19:20,80
AUDIT_DATA,209715100,6400,0,07-03-2025 19:20,80
TEMP,125829060,15616,0,07-03-2025 19:20,80
TOOLS,88080342,8232,0,07-03-2025 19:20,80
USERS,4194302,2832,0,07-03-2025 19:20,80
WORK,12582906,384,0,07-03-2025 19:20,80
MONDB_H,16777208,2440,0,07-03-2025 19:20,80
XDB,12582906,384,0,07-03-2025 19:20,80
SYSAUX,8388604,4935262,59,10-03-2025 02:20,80
SYSTEM,12582906,2809072,22,10-03-2025 02:20,75
PERF_TBS,83886040,1764736,2,10-03-2025 02:20,80
UNDOTBS1,41943020,273816,1,10-03-2025 02:20,80
AUDIT_DATA,209715100,6400,0,10-03-2025 02:20,80
TEMP,125829060,256,0,10-03-2025 02:20,80
TOOLS,88080342,8232,0,10-03-2025 02:20,80
USERS,4194302,2832,0,10-03-2025 02:20,80
WORK,12582906,384,0,10-03-2025 02:20,80
MONDB_H,16777208,2440,0,10-03-2025 02:20,80
XDB,12582906,384,0,10-03-2025 02:20,80
SYSAUX,8388604,4934854,59,10-03-2025 03:20,80
SYSTEM,12582906,2809072,22,10-03-2025 03:20,75
PERF_TBS,83886040,1764736,2,10-03-2025 03:20,80
AUDIT_DATA,209715100,6400,0,10-03-2025 03:20,80
TEMP,125829060,1152,0,10-03-2025 03:20,80
TOOLS,88080342,8232,0,10-03-2025 03:20,80
UNDOTBS1,41943020,195208,0,10-03-2025 03:20,80
USERS,4194302,2832,0,10-03-2025 03:20,80
WORK,12582906,384,0,10-03-2025 03:20,80
MONDB_H,16777208,2440,0,10-03-2025 03:20,80
XDB,12582906,384,0,10-03-2025 03:20,80
SYSAUX,8388604,4935182,59,10-03-2025 04:20,80
SYSTEM,12582906,2809072,22,10-03-2025 04:20,75
PERF_TBS,83886040,1764736,2,10-03-2025 04:20,80
UNDOTBS1,41943020,318856,1,10-03-2025 04:20,80
AUDIT_DATA,209715100,6400,0,10-03-2025 04:20,80
TEMP,125829060,1408,0,10-03-2025 04:20,80
TOOLS,88080342,8232,0,10-03-2025 04:20,80
USERS,4194302,2832,0,10-03-2025 04:20,80
WORK,12582906,384,0,10-03-2025 04:20,80
MONDB_H,16777208,2440,0,10-03-2025 04:20,80
XDB,12582906,384,0,10-03-2025 04:20,80
SYSAUX,8388604,4935830,59,10-03-2025 05:20,80
SYSTEM,12582906,2809072,22,10-03-2025 05:20,75
PERF_TBS,83886040,1764736,2,10-03-2025 05:20,80
AUDIT_DATA,209715100,6400,0,10-03-2025 05:20,80
TEMP,125829060,2688,0,10-03-2025 05:20,80
TOOLS,88080342,8232,0,10-03-2025 05:20,80
UNDOTBS1,41943020,196616,0,10-03-2025 05:20,80
USERS,4194302,2832,0,10-03-2025 05:20,80
